gameDate,game,competition,bet,market,betValue,betTime,betAmount,odds,isMarketMaker,wallet
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +1,Asian Handicap (1),10.0,2026-06-25 15:58:03 UTC,10.0,1.5238,Yes,0x57918a3Aa089C9d5364532eDA0fb8821Ab244c39
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Over 2.5,Under/Over (2.5),0.0,2026-06-25 15:57:44 UTC,0.0,1.4875,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Over 2.5,Under/Over (2.5),754.0,2026-06-25 15:57:21 UTC,754.0,1.4912,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Over 2.5,Under/Over (2.5),207.0,2026-06-25 15:57:12 UTC,207.0,1.4912,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Over 2.5,Under/Over (2.5),997.0,2026-06-25 15:57:08 UTC,997.0,1.49,Yes,0x0dE776fe723F8121F0cEAF1C9B03f774320c3ef5
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast,1X2,62.0,2026-06-25 15:57:04 UTC,62.0,1.8287,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Not Ecuador,1X2,1027.0,2026-06-25 15:56:06 UTC,1027.0,1.8087,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Not tie,1X2,1288.0,2026-06-25 15:53:25 UTC,1288.0,1.5737,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Under 5.5,Under/Over (5.5),48.0,2026-06-25 15:51:38 UTC,48.0,1.9263,Yes,0xdFC5342F5d4bF9F317c0CBf71121AC6FA92d8fbf
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Sweden,1X2,25.0,2026-06-25 15:51:06 UTC,25.0,1.7812,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 5.5,Under/Over (5.5),49.0,2026-06-25 15:50:00 UTC,49.0,1.085,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 6.5,Under/Over (6.5),49.0,2026-06-25 15:48:15 UTC,49.0,1.0788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Not Ecuador,1X2,48.0,2026-06-25 15:46:15 UTC,48.0,1.8113,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.5,Under/Over (3.5),1.0,2026-06-25 15:43:41 UTC,1.0,1.5225,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.0,Under/Over (3),1.0,2026-06-25 15:43:41 UTC,1.0,1.5225,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Over 0.5,Under/Over (0.5),5542.0,2026-06-25 15:40:31 UTC,5542.0,1.93,Yes,0x6d2848aFaa0a22b7E04d8F369d7D2e0317e0a620
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 5.5,Under/Over (5.5),49.0,2026-06-25 15:37:35 UTC,49.0,1.085,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,607.0,2026-06-25 15:34:29 UTC,607.0,1.7512,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 6.5,Under/Over (6.5),49.0,2026-06-25 15:33:59 UTC,49.0,1.0788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Tie,1X2,358.0,2026-06-25 15:33:07 UTC,358.0,1.4175,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Saudi Arabia,1X2,0.0,2026-06-25 15:32:44 UTC,0.0,1.3413,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Saudi Arabia,1X2,0.0,2026-06-25 15:32:43 UTC,0.0,1.3413,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Jordan,1X2,1.0,2026-06-25 15:32:02 UTC,1.0,1.0488,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Saudi Arabia,1X2,214.0,2026-06-25 15:31:49 UTC,214.0,1.345,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Saudi Arabia,1X2,220.0,2026-06-25 15:31:49 UTC,220.0,1.3438,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Not Cape Verde,1X2,19.0,2026-06-25 15:31:48 UTC,19.0,1.635,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Argentina,1X2,292.0,2026-06-25 15:31:22 UTC,292.0,1.825,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Tunisia +2.5,Asian Handicap (2.5),4.0,2026-06-25 15:30:41 UTC,4.0,1.495,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Under 2.5,Under/Over (2.5),2.0,2026-06-25 15:30:37 UTC,2.0,1.2963,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Sweden,1X2,14.0,2026-06-25 15:30:34 UTC,14.0,1.7812,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Under 3.5,Under/Over (3.5),5.0,2026-06-25 15:30:31 UTC,5.0,1.5212,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not tie,1X2,12.0,2026-06-25 15:30:29 UTC,12.0,1.7188,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,4.0,2026-06-25 15:30:26 UTC,4.0,1.5012,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not tie,1X2,12.0,2026-06-25 15:30:23 UTC,12.0,1.72,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,0.0,2026-06-25 15:30:02 UTC,0.0,1.275,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,0.0,2026-06-25 15:29:59 UTC,0.0,1.49,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,62.0,2026-06-25 15:29:14 UTC,62.0,1.2788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,841.0,2026-06-25 15:29:14 UTC,841.0,1.4912,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador,1X2,131.0,2026-06-25 15:28:15 UTC,131.0,1.18,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 5.5,Under/Over (5.5),49.0,2026-06-25 15:27:35 UTC,49.0,1.09,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 6.5,Under/Over (6.5),49.0,2026-06-25 15:27:32 UTC,49.0,1.0788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,0.0,2026-06-25 15:26:35 UTC,0.0,1.275,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.5,Under/Over (3.5),0.0,2026-06-25 15:26:32 UTC,0.0,1.465,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.5,Under/Over (3.5),0.0,2026-06-25 15:26:31 UTC,0.0,1.465,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,0.0,2026-06-25 15:26:28 UTC,0.0,1.2138,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,0.0,2026-06-25 15:26:26 UTC,0.0,1.2138,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 6.5,Under/Over (6.5),49.0,2026-06-25 15:26:22 UTC,49.0,1.0788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,62.0,2026-06-25 15:26:13 UTC,62.0,1.2788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Ivory Coast,1X2,2.0,2026-06-25 15:26:00 UTC,2.0,1.1675,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.5,Under/Over (3.5),62.0,2026-06-25 15:25:58 UTC,62.0,1.4675,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 3.5,Under/Over (3.5),62.0,2026-06-25 15:25:52 UTC,62.0,1.4663,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Sweden,1X2,221.0,2026-06-25 15:25:43 UTC,221.0,1.78,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,51.0,2026-06-25 15:25:41 UTC,51.0,1.2188,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,10.0,2026-06-25 15:25:39 UTC,10.0,1.2188,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 2.5,Under/Over (2.5),62.0,2026-06-25 15:25:31 UTC,62.0,1.6913,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 2.5,Under/Over (2.5),62.0,2026-06-25 15:25:28 UTC,62.0,1.69,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Netherlands -2.5,Asian Handicap (2.5),62.0,2026-06-25 15:25:27 UTC,62.0,1.4875,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Under 2.5,Under/Over (2.5),2.0,2026-06-25 15:25:05 UTC,2.0,1.335,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not tie,1X2,12.0,2026-06-25 15:25:02 UTC,12.0,1.72,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,11.0,2026-06-25 15:25:02 UTC,11.0,1.0575,Yes,0xB1854fc8aD8ce649EA80D007Fc67d318a239a5DA
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +3,Asian Handicap (3),65.0,2026-06-25 15:24:55 UTC,65.0,1.9062,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 3.0,Under/Over (3),9.0,2026-06-25 15:24:22 UTC,9.0,1.5162,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -1,Asian Handicap (1),23.0,2026-06-25 15:24:09 UTC,23.0,1.4737,Yes,0xB1854fc8aD8ce649EA80D007Fc67d318a239a5DA
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Curaçao,1X2,37.0,2026-06-25 15:23:55 UTC,37.0,1.9413,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 6.5,Under/Over (6.5),49.0,2026-06-25 15:23:22 UTC,49.0,1.0788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 5.5,Under/Over (5.5),4500.0,2026-06-25 15:23:16 UTC,4500.0,1.9087,Yes,0x92A743B3Bd65F4B27721f66421fBAEaA68c9d7bC
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,0.0,2026-06-25 15:22:53 UTC,0.0,1.2737,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-27 21:00:00 UTC,Panama vs England,FIFA World Cup ,Panama,1X2,0.0,2026-06-25 15:22:49 UTC,0.0,1.0437,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Not Germany,1X2,77.0,2026-06-25 15:22:43 UTC,77.0,1.3825,Yes,0xCA4D33FDc027b726Cf77C1B3E542BBD64183c4eD
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,62.0,2026-06-25 15:22:20 UTC,62.0,1.2788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-27 21:00:00 UTC,Panama vs England,FIFA World Cup ,Not England,1X2,0.0,2026-06-25 15:22:17 UTC,0.0,1.1562,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),7.0,2026-06-25 15:21:19 UTC,7.0,1.6587,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),31.0,2026-06-25 15:21:04 UTC,31.0,1.6587,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),21.0,2026-06-25 15:21:01 UTC,21.0,1.6562,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),62.0,2026-06-25 15:21:00 UTC,62.0,1.6575,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Sweden,1X2,20.0,2026-06-25 15:20:58 UTC,20.0,1.78,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Under 4.5,Under/Over (4.5),13.0,2026-06-25 15:19:46 UTC,13.0,1.74,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Under 2.5,Under/Over (2.5),2.0,2026-06-25 15:19:43 UTC,2.0,1.3362,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,3.0,2026-06-25 15:19:39 UTC,3.0,1.5025,Yes,0x4A9D959770C77f6A06aAEC44f296f4dCDE2CAdc3
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 5.5,Under/Over (5.5),0.0,2026-06-25 15:19:32 UTC,0.0,1.1238,Yes,0xB1854fc8aD8ce649EA80D007Fc67d318a239a5DA
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),1.0,2026-06-25 15:19:30 UTC,1.0,1.6562,Yes,0x29c4c7668B1f9E7B037b36080Ea8682510C66b0e
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 4.5,Under/Over (4.5),0.0,2026-06-25 15:19:27 UTC,0.0,1.2463,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not tie,1X2,14.0,2026-06-25 15:19:13 UTC,14.0,1.8813,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 5.5,Under/Over (5.5),37.0,2026-06-25 15:18:40 UTC,37.0,1.125,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 2.5,Under/Over (2.5),51.0,2026-06-25 15:18:40 UTC,51.0,1.655,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 4.5,Under/Over (4.5),62.0,2026-06-25 15:18:39 UTC,62.0,1.2512,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 3.0,Under/Over (3),27.0,2026-06-25 15:18:39 UTC,27.0,1.5663,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not tie,1X2,19.0,2026-06-25 15:18:06 UTC,19.0,1.8813,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Tunisia,1X2,0.0,2026-06-25 15:17:52 UTC,0.0,1.0288,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden +0.5,Asian Handicap (-0.5),0.0,2026-06-25 15:17:43 UTC,0.0,1.49,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,0.0,2026-06-25 15:17:40 UTC,0.0,1.49,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,21.0,2026-06-25 15:17:24 UTC,21.0,1.49,Yes,0xF1e5c82790d22aa57B3ec4454818c8e886E9e439
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Netherlands -4.5,Asian Handicap (4.5),0.0,2026-06-25 15:17:13 UTC,0.0,1.1338,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Not tie,1X2,197.0,2026-06-25 15:17:08 UTC,197.0,1.8062,Yes,0x482F6e1660743ed7ba8dE917Df36835BB5e1aA00
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,226.0,2026-06-25 15:17:03 UTC,226.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,348.0,2026-06-25 15:17:03 UTC,348.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden +0.5,Asian Handicap (-0.5),66.0,2026-06-25 15:17:03 UTC,66.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Under 5.5,Under/Over (5.5),65.0,2026-06-25 15:16:30 UTC,65.0,1.935,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,36.0,2026-06-25 15:16:27 UTC,36.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not tie,1X2,12.0,2026-06-25 15:14:20 UTC,12.0,1.72,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,5.0,2026-06-25 15:14:06 UTC,5.0,1.055,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,24.0,2026-06-25 15:13:51 UTC,24.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,24.0,2026-06-25 15:13:08 UTC,24.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast,1X2,53.0,2026-06-25 15:11:52 UTC,53.0,1.8313,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 3.0,Under/Over (3),18.0,2026-06-25 15:11:33 UTC,18.0,1.5188,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Not Germany,1X2,0.0,2026-06-25 15:11:09 UTC,0.0,1.3762,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,0.0,2026-06-25 15:10:21 UTC,0.0,1.2775,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,62.0,2026-06-25 15:10:08 UTC,62.0,1.2788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,15.0,2026-06-25 15:09:29 UTC,15.0,1.4912,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Ivory Coast,1X2,3.0,2026-06-25 15:09:20 UTC,3.0,1.17,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Ivory Coast,1X2,7.0,2026-06-25 15:09:13 UTC,7.0,1.17,Yes,0x81b0690435A7b77c1fE50f311506934127e9De73
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not tie,1X2,12.0,2026-06-25 15:09:05 UTC,12.0,1.72,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Under 6.5,Under/Over (6.5),96.0,2026-06-25 15:07:52 UTC,96.0,1.9387,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Tie,1X2,62.0,2026-06-25 15:07:13 UTC,62.0,1.2788,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +1,Asian Handicap (1),25.0,2026-06-25 15:05:20 UTC,25.0,1.5188,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -0.5,Asian Handicap (0.5),2.0,2026-06-25 15:04:49 UTC,2.0,1.6138,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -0.5,Asian Handicap (0.5),19.0,2026-06-25 15:04:23 UTC,19.0,1.6138,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany -0.5,Asian Handicap (0.5),9.0,2026-06-25 15:03:56 UTC,9.0,1.6138,Yes,0xC88F614A48f8A705d7465b03aAF62ddaca0c3754
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,0.0,2026-06-25 15:03:49 UTC,0.0,1.0525,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,0.0,2026-06-25 15:03:47 UTC,0.0,1.0525,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
